X,Y,SMEDBOEscolas_municipaisOBJECTID,SMEDBOEscolas_municipaiscod_SMA,SMEDBOEscolas_municipaisDESIGNACAO,SMEDBOEscolas_municipaisChave,SMEDBOEscolas_municipaiscod_INEP,SMEDBOEscolas_municipaisNome_Escola,SMEDBOEscolas_municipaisendereco,SMEDBOEscolas_municipaiscod_Bairro,SMEDBOEscolas_municipaisBairro,SMEDBOEscolas_municipaisCRE,SMEDBOEscolas_municipaiscod_atividade,SMEDBOEscolas_municipaistelefones,SMEDBOEscolas_municipaisflg_valida,SMEDBOEscolas_municipaisOBS,SMEDBOEscolas_municipaislink_cartela,SMEDBOEscolas_municipaisano_criacao,SMEDBOEscolas_municipaisflg_ativa,SMEDBOEscolas_municipaisData_Inc,SMEDBOEscolas_municipaisData_Atv_Conv,SMEDBOEscolas_municipaisData_Desatv_Conv,SMEDBOEscolas_municipaisData_Atv,SMEDBOEscolas_municipaisData_Desatv,SMEDBOEscolas_municipaisTP_status_RioUrbe,SMEDBOEscolas_municipaisCod_RioUrbe,SMEDBOEscolas_municipaiscod_conveniada,SMEDBOEscolas_municipaisGlobalID,SMEDBOEscolas_municipaisFlag_Escola_Amanha,SMEDBOEscolas_municipaisFlg_UPP,SMEDBOEscolas_municipaisFlg_Gestao,SMEDBOEscolas_municipaisLink_Foto,SMEDBOEscolas_municipaisFlg_saude_escola,SMEDBOEscolas_municipaisData_Inauguracao,SMEDBOEscolas_municipaisDesignacao_num,SMEDBOEscolas_municipaisNome_abrev,SMEDBOEscolas_municipaisCod_microarea,SMEDBODados_Unidades_escolaresOBJECTID,SMEDBODados_Unidades_escolaresCRE,SMEDBODados_Unidades_escolaresDESIGNACAO,SMEDBODados_Unidades_escolaresNome_Escola,SMEDBODados_Unidades_escolaresGlobalID,SMEDBODados_Unidades_escolaresTurmasCreche,SMEDBODados_Unidades_escolaresTurmasPreEscola,SMEDBODados_Unidades_escolaresTurmasCA,SMEDBODados_Unidades_escolaresTurmasPrimario,SMEDBODados_Unidades_escolaresTurmasGinasio,SMEDBODados_Unidades_escolaresTurmasCe,SMEDBODados_Unidades_escolaresTurmasProjetos,SMEDBODados_Unidades_escolaresTurmasPeja,SMEDBODados_Unidades_escolaresSalasAula,SMEDBODados_Unidades_escolaresTurmasEI,SMEDBODados_Unidades_escolaresDesigna
-43.330230734818599,-22.888526214433185,1626,,0515810,,,Espaço de Desenvolvimento Infantil Professora Terezinha Sardoux Henriques,"RUA JAUAPERI, 143, Cascadura",82,Cascadura,05,4,,,,,,1,2013-01-22T12:01:53.000Z,,,2013-01-22T12:06:09.000Z,2013-01-22T12:07:07.000Z,90,,,{4D74752C-A762-46EB-90D4-A5C08436A3BC},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,1,2013-12-31T00:00:00.000Z,515810,EDI Profª Terezinha Sardoux Henriques,5.16,,,,,,,,,,,,,,,,
-43.361543992999536,-22.848430696008172,1630,,0515809,,,Espaço de Desenvolvimento Infantil Professor Ubirajara de Paula Castro,"R. LOURENÇO MARQUES 70 , MARECHAL HERMES
",90,Marechal Hermes,05,4,,,,,,1,2013-01-22T12:09:25.000Z,,,2013-01-22T12:10:05.000Z,2013-01-22T12:10:52.000Z,154,,,{A0EB11AD-FA96-4397-A276-868D887D0F24},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0515809.jpg,0,2013-12-31T00:00:00.000Z,515809,EDI Profº Ubirajara de Paula Castro,6.16,,,,,,,,,,,,,,,,
-43.265250159059093,-22.928467015759033,1633,,0209804,,,Espaço de Desenvolvimento Infantil Prof. Lucia Maria Quitete de Carvalho Amaral,"RUA BORDA DO MATO, SNº
",38,Grajau,02,4,,,"4SL DE ATIVIDADES E 2 BERÇÁRIOS
; EDI Borda do Mato",,,1,2013-01-22T12:14:51.000Z,,,2013-01-22T12:15:23.000Z,2013-01-22T12:15:32.000Z,90,,,{DEEE375D-7A33-4310-945D-3C219B5A3952},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0209804.jpg,0,2013-12-31T00:00:00.000Z,209804,EDI Profª Lucia Mª Quitete de Carvalho Amaral,2.14,,,,,,,,,,,,,,,,
-43.372226492144186,-22.816734417113224,1636,,0625818,,,Espaço de Desenvolvimento Infantil Maria Eugênia Canelhas,"RUA MONSENHOR LADEIRA, PAVUNA
",114,Pavuna,06,4,,,EDI CHAPADÃO I,,1,1,2013-01-22T12:18:57.000Z,,,2013-01-22T12:19:39.000Z,2013-01-22T12:20:04.000Z,154,,,{BB5C225E-7173-4C23-AC99-0193C6939892},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2015-06-10T00:00:00.000Z,625818,EDI Mª Eugênia Canelhas,6.8,,,,,,,,,,,,,,,,
-43.186301997871603,-22.816755753881953,1638,,1120032,,,Escola Municipal Nelson Prudêncio,"ESTRADA RIO JEQUIA, S/Nº ZUMBI
",93,Cacuia,11,1,,,"Novo GEO; 13 SL EF
",,1,1,2013-01-22T12:20:57.000Z,,,2013-01-22T12:21:43.000Z,2013-01-22T12:21:46.000Z,90,,,{663ABBB9-5074-4569-93F4-DE1137E75A1C},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2016-03-01T00:00:00.000Z,1120032,EM Nelson Prudêncio,11.3,,,,,,,,,,,,,,,,
-43.175141554259852,-22.787578483591009,1640,,1120804,,,Espaço de Desenvolvimento Infantil Professora Anna Maria Jesus Conceição,"R. AGENOR  DE ALMEIDA LOYOLA, 1230
",98,Freguesia (ilha),11,4,,,"EDI BELA VISTA DE PICHUNA
",,1,1,2013-01-22T12:23:39.000Z,,,2013-01-22T12:24:32.000Z,2013-03-14T22:53:38.000Z,154,,,{83A54417-50E0-42AA-84FE-F05B9FE0E072},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2015-06-12T00:00:00.000Z,1120804,EDI Profª Anna Mª Jesus Conceição,11.5,,,,,,,,,,,,,,,,
-43.241913752775552,-22.854283174779443,1642,,0430806,,,Espaço de Desenvolvimento Infantil Cleia Santos de Oliveira,"RUA SARGENTO SILVA NUNES, 1008
",157,Maré,04,4,,,"6 SL + 2 BERÇ; SESI Maré 2",,,1,2013-01-22T12:26:28.000Z,,,2013-01-22T12:27:03.000Z,2013-01-22T12:27:06.000Z,30,,,{60F23DCE-4660-488B-8433-2AE3A584CCE5},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0430806.jpg,1,2014-12-31T00:00:00.000Z,430806,EDI Cleia Santos de Oliveira,4.9,,,,,,,,,,,,,,,,
-43.277415514189677,-22.85272968469577,1643,,0410807,,,Espaço de Desenvolvimento Infantil Professora Tania da Rocha Correa,"RUA ITAPÉ S/Nº
",42,Olaria,04,4,,," 6 SALAS E 2 BERÇÁRIOS
 (Complexo da Penha II -Estrada da Pedreira)",,,1,2013-01-22T12:34:39.000Z,,,2013-01-22T12:35:33.000Z,2013-01-22T12:35:36.000Z,90,,,{DE2B4B69-ADC7-41D4-80E8-BC011F172CA2},0,2,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0410807.jpg,0,2013-12-31T00:00:00.000Z,410807,EDI Profª Tania da Rocha Correa,4.15,,,,,,,,,,,,,,,,
-43.648573964182475,-22.97441180775008,1663,,1026810,,,Espaço de Desenvolvimento Infantil Alcebíades Francisco Rosa,"Estrada da Pedra, S/N",151,Guaratiba,10,4,,,,,,1,2013-01-22T14:45:17.000Z,,,2013-01-22T14:46:04.000Z,2013-01-22T20:48:12.000Z,154,,,{0199F755-FC3E-4B2A-A51C-E88B69045A98},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2016-12-28T00:00:00.000Z,1026810,"FNDE Estrada da Pedra, S/N°  - Terreno do CIEP Hildebrando de Araújo Goes ",10.22,,,,,,,,,,,,,,,,
-43.190496292879125,-22.931114522781801,1674,,0204806,,,Espaço de Desenvolvimento Infantil Irmã Margarita Alarcón,"Rua Pereira da Silva, 826",17,Laranjeiras,02,4,,,EDI Vila Pereira da Silva,,1,1,2013-01-22T19:10:50.000Z,,,2013-01-22T19:11:17.000Z,2013-01-22T19:11:37.000Z,154,,,{12719896-F74D-4E66-89B1-B843B2579BE4},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2015-06-16T00:00:00.000Z,204806,EDI Irmã Margarita Alarcón,2.2,,,,,,,,,,,,,,,,
-43.246439718101037,-22.987999862408916,1675,,0227801,,,Espaço de Desenvolvimento Infantil Prof° Caseiro Ribeiro,"EST. DA GAVEA, 456
",154,Rocinha,02,4,,,EDI Rocinha,,,1,2013-01-22T19:13:15.000Z,,,2013-01-22T19:13:38.000Z,2013-01-22T19:13:41.000Z,90,,,{CE1B2CEC-6267-4255-8B78-BF776E6D6FB7},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,1,2014-12-31T00:00:00.000Z,227801,EDI Profº Caseiro Ribeiro,2.8,,,,,,,,,,,,,,,,
-43.270310696900246,-22.863790907730664,1676,,0312809,,,Espaço de Desenvolvimento Infantil  Professora Valéria Pereira de Souza Pinto,"Rua Projetada, s/n",156,Complexo do Alemão,03,4,,,,,,1,2013-01-22T19:15:27.000Z,,,2013-01-22T19:15:38.000Z,2013-01-22T19:15:47.000Z,90,,,{14421D08-7723-4CA7-9727-8DECA9A7692B},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0312809.jpg,1,2013-12-31T00:00:00.000Z,312809,EDI Profª Valéria  Pereira de Souza Pinto,3.21,,,,,,,,,,,,,,,,
-43.283699005740722,-22.846809714018953,1677,,0410808,,,Espaço de Desenvolvimento Infantil  Almir Leite Ribeiro ,ESTRADA JOSÉ RUCAS,43,Penha,04,4,,,(Complexo da Penha I -José Rucas),,,1,2013-01-22T19:16:53.000Z,,,2013-01-22T19:17:18.000Z,2013-01-22T19:17:25.000Z,90,,,{5826A717-A48F-4E34-B781-742C4F3D10BB},0,2,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0410808.jpg,1,2013-12-31T00:00:00.000Z,410808,EDI Almir Leite Ribeiro ,4.16,,,,,,,,,,,,,,,,
-43.353838268787896,-22.823448456616568,1679,,0625815,,,Espaço de Desenvolvimento Infantil Professora Kristina Romolo Kiffer,,114,Pavuna,06,4,,,,,1,1,2013-01-22T19:25:35.000Z,,,2013-01-22T19:26:02.000Z,2013-01-22T19:26:05.000Z,90,,,{8E7A01AD-BE05-4836-9C0C-F49DDF5FEB7E},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2016-05-20T00:00:00.000Z,625815,EDI Profª Kristina Romolo Kiffer,6.7,,,,,,,,,,,,,,,,
-43.35212022063142,-22.820559107330791,1681,,0625817,,,Espaço de Desenvolvimento Infantil Professora Daniele Simões de Souza Lopes,"Av. Pastor Martin Luther King Jr., s/n",114,Pavuna,06,4,,,,,,1,2013-01-22T19:32:20.000Z,,,2013-01-22T19:32:42.000Z,2013-01-22T19:32:59.000Z,90,,,{F250A674-3879-48D6-A55E-A8E3C5302411},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,1,2014-12-31T00:00:00.000Z,625817,EDI Profª Daniele Simões de Souza Lopes,6.7,,,,,,,,,,,,,,,,
-43.331099123603522,-22.974188380933278,1683,,0716814,,,Espaço de Desenvolvimento Infantil Professora Emilia Maria Vieira de Oliveira,"Rua Velha, s/n",115,Jacarepagua,07,4,,,Rio das Pedras,,,1,2013-01-22T19:36:08.000Z,,,2013-01-22T19:36:19.000Z,2013-01-22T19:36:29.000Z,90,,,{469F9634-17F4-4FD9-86F3-CFFA754E1928},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716814.jpg,1,2013-12-31T00:00:00.000Z,716814,EDI Profª Emilia Mª Vieira de Oliveira,7.22,,,,,,,,,,,,,,,,
-43.322451473668707,-22.988367262094641,1685,,0724804,,,Espaço de Desenvolvimento Infantil  Professora Matilde Rosa Lopes de Araujo,,127,Itanhangá,07,4,,,,,,1,2013-01-22T19:41:00.000Z,,,2013-01-22T19:41:17.000Z,2013-01-22T19:41:29.000Z,154,,,{53DCCE98-5430-4FB9-9CA4-AF3E71363FA8},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724804.jpg,0,2013-12-31T00:00:00.000Z,724804,EDI Profª Matilde Rosa Lopes de Araujo,7.23,,,,,,,,,,,,,,,,
-43.573068503054088,-22.873565541765029,1688,,0918817,,,Espaço de Desenvolvimento Infantil Professora Eugênia de Almeida Azevedo,"RUA 704; PRÓX.RUA JOÃO CIRILO DE OLIVEIRA S/Nº",144,Campo Grande,09,4,,,,,,1,,,,,2013-01-22T19:51:48.000Z,90,,,{A36D84BD-5641-4683-8647-45CCDDCBB5CC},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,0,2013-12-31T00:00:00.000Z,918817,EDI Profª Eugênia de Almeida Azevedo,9.4,,,,,,,,,,,,,,,,
-43.666847606733704,-22.884911477404195,1695,,1019075,,,Escola Municipal Roberto Civita,,149,Santa Cruz,10,1,,,"Sem DESG. Sem endereço, conferir local com CRE",,,1,2013-03-11T14:58:32.000Z,,,2013-03-11T15:00:34.000Z,,,,,{62CCCC40-84E0-41AE-83EC-8DCD887B700A},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019075.jpg,1,2013-12-31T00:00:00.000Z,1019075,EM Roberto Civita,10.2,,,,,,,,,,,,,,,,
-43.690040226458962,-22.891649407508549,1696,,1019074,,,Escola Municipal Ricardo Brentani,,149,Santa Cruz,10,1,,,conferir lista rede fisica,,,1,2013-03-11T15:06:04.000Z,,,2013-03-11T15:09:07.000Z,,,,,{3B815E37-F725-4149-9CD0-C568BB368C80},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019074.jpg,1,,1019074,EM Ricardo Brentani,10.2,1122,,1019074,Escola Municipal Ricardo Brentani,{88261DE7-C5C4-4080-9B5D-FD93740B366E},,,,,,,,,,,1019074
-43.700954254092707,-22.921045886015047,1697,,1019076,,,Escola Municipal Professora Eulália Rodrigues de Oliveira Vieira,RUA DO IMPÉRIO- CONJ. HABITACIONAL,149,Santa Cruz,10,1,,,"Escola Nova da Vala do Sangue; Sem imagem, verificar local junto à junto a CRE",,1,1,2013-03-11T15:43:17.000Z,,,2013-03-11T15:44:13.000Z,,,,,{123CD68D-DBAE-4D29-93BD-BCE958F680B1},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2015-04-01T00:00:00.000Z,1019076,EM Profª  Eulália Rodrigues de Oliveira Vieira,10.10,,,,,,,,,,,,,,,,
-43.617475104177728,-22.915129497619862,1698,,0918096,,,Escola Municipal Professora Norma Chamarelli Marques,AV. CESÁRIO DE MELO,147,Cosmos,09,1,,,"Nome anterior: LUIZ PAULO HORTA; EM Livorno; EM FRENTE A RUA GUATAPARA",,1,1,2013-01-22T12:11:21.000Z,,,,,90,,,{6D15BFD9-1C0D-4CAF-892F-4F95C1D497EA},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2015-03-31T00:00:00.000Z,918096,EM Profª  Norma Chamarelli Marques,9.14,,,,,,,,,,,,,,,,
-43.238070411220384,-22.86167112134774,1699,,0430804,,,Espaço de Desenvolvimento Infantil Cremilda da Silva dos Santos,"Rua Praia de Inhaúma, S/Nº",157,Maré,04,4,,s,no predio do Ciep 0430204,,,1,,,,,,,,,{D21DD980-EE71-4598-8646-EFB5C642DD82},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0430804.jpg,1,2012-12-31T00:00:00.000Z,430804,EDI Cremilda da Silva dos Santos,4.7,,,,,,,,,,,,,,,,
-43.254622447152229,-22.939523291891657,1700,,0208802,,,Espaço de Desenvolvimento Infantil Doutor Marcelo Candia,"Estr. Independência, S/Nº  ",33,Tijuca,02,4,2572-8041,s,antiga Classe em Cooperação Dr. Marcelo Candia,,,1,,,,,,,,,{BAC8D95E-17AF-492D-A527-3BD3F4FC054C},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0208802.jpg,1,,208802,EDI Dr. Marcelo Candia,2.11,1693,02,0208802,Espaço de Desenvolvimento Infantil Dr. Marcelo Candia,{2A4D37F0-FF7C-4A85-A140-56B652ECDF77},,,,,,,,,,,0208802
-43.254329530597673,-22.938213698597277,1702,,0208804,,,Espaço de Desenvolvimento Infantil Chácara do Céu,"Estr. da Independência, S/Nº - Borel ",33,Tijuca,02,4,2571-1499,,antiga escola chacara do céu,,,1,,,,,,,,,{6AD7FFDC-F1B4-4735-A3A8-CFE5CF61398F},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0208804.jpg,1,,208804,EDI Chácara do Céu,2.11,1695,02,0208804,Espaço de Desenvolvimento Infantil Chácara do Céu,{F3BC8194-BA55-4B25-9747-810B14B3BA91},,,,,,,,,,,0208804
-43.229857296090607,-22.966824603996908,1703,,0206802,,,Espaço de Desenvolvimento Infantil Júlia Kubitschek,"Rua Pacheco Leão, 1.235  ",28,Jardim Botânico,02,4,2294-7848,s,antiga Classe em Cooperação Júlia Kubitschek,,,1,,,,,,,,,{5D7D2F25-EF7C-4211-A99B-89462130F241},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0206802.jpg,0,,206802,EDI Júlia Kubitschek,2.6,1659,02,0206802,Espaço de Desenvolvimento Infantil Julia Kubitschek,{B8D44206-2768-46C1-807D-7F0C575C2A1A},,,,,,,,,,,0206802
-43.252342598011197,-22.989328411397668,1709,,0227006,,,Escola Municipal Primário Luiz Paulo Horta,"Estrada da Gávea, s/n  ",154,Rocinha,02,1,,S,,,2014,1,,,,,,154,,,{54388BD8-7144-4422-8755-37CEF92A84DE},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2016-11-17T00:00:00.000Z,227006,EM PRI Luiz Paulo Horta,2.7,,,,,,,,,,,,,,,,
-43.181596176370576,-22.955823403437364,1710,010804,0204802,,,Espaço de Desenvolvimento Infantil Casa da Criança,"Rua Fernandes Guimarães, 85 ",20,Botafogo,02,4,2295-3698,s,antigo 0204016,,,1,,,,,,,,,{70DA8F6D-D2BA-4BB8-BAF1-61C9A779C656},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0204802.jpg,1,,204802,EDI Casa da Criança,2.1,1616,02,0204802,Espaço de Desenvolvimento Infantil Casa da Criança,{CC37B768-AABB-4543-95DC-3DBC39FD3245},,,,,,,,,,,0204802
-43.335009894146971,-22.973092313760468,1711,,0716077,,,Escola Municipal Prof Marisa Vargas,,115,Jacarepagua,07,1,,s,(CASA DE ALFABETIZAÇÃO NO MEI DO CIEP 301),,,1,,,,,,,,,{44E0DDA0-1350-4E98-9810-AA0D620ADB34},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716077.jpg,1,2012-12-31T00:00:00.000Z,716077,EM Prof° Marisa Vargas,7.19,645,,0716077,Escola Municipal prof Marisa Vargas,{09B71760-CB93-46D1-B608-4B3A07E11ACF},,,,,,,,,,,0716077
-43.253520039068057,-22.940984951138823,1712,,0208803,,,Espaço de Desenvolvimento Infantil Borel,"Rua São Miguel, S/Nº  ",33,Tijuca,02,4,2208-3346,s,antiga Escola Municipal Borel,,,1,,,,,,,,,{0F6EF251-1575-434A-9155-CF3F2F0102E1},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0208803.jpg,1,,208803,EDI Borel,2.11,1694,02,0208803,Espaço de Desenvolvimento Infantil Borel,{ABB46752-DAEF-421F-8CE8-8E22194EFBD6},,,,,,,,,,,0208803
-43.367418160672123,-22.832880076822907,1717,,0625814,,,Espaço de Desenvolvimento Infantil Roseane Vasconcellos,"Rua Projetada, s/n",112,Barros Filho,06,4,,s,(Avenida Marginal - MCMV),,,1,,,,,,90,,,{D5CB4315-FEB0-41CE-8506-448869C76B0B},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,1,2014-12-31T00:00:00.000Z,625814,EDI Roseane Vasconcellos,6.10,,,,,,,,,,,,,,,,
-43.219745355336755,-22.910608642088079,1719,010869,0209801,10869,33067090,Espaço de Desenvolvimento Infantil Barbara Ottoni,"Rua Senador Furtado, 94  ",35,Maracanã,02,4,2569-0717,,antiga Escola Municipal Barbara Ottoni,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10869&cmd=load,,1,,,,,,,,,{C67603D8-C812-4E57-8B41-47387C8A679F},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0209801.jpg,0,,209801,EDI Barbara Ottoni,2.15,5,02,0209801,Espaço de Desenvolvimento Infantil Barbara Ottoni,{99B4A826-16FE-43A7-B0E5-F3C996C25EDD},,,,,,,,,,,0209801
-43.27547407853082,-22.864563213355456,1720,,0312806,,,Espaço de Desenvolvimento Infantil Professora Eliane Monte Chiari Dantas,"Trav. Yucatan, S/Nº  ",54,Inhauma,03,4,2260-2792,s,antiga Escola Municipal Jardim Guadalajara,,,1,,,,,,,,,{FD25248C-5217-4114-B553-1F82C9579C11},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0312806.jpg,1,2012-12-31T00:00:00.000Z,312806,EDI Profª Eliane Monte Chiari Dantas,3.20,63,,0312806,Espaço de Desenvolvimento Infantil Professora Eliane Monte Chiari Dantas,{062F8C1E-0006-4682-86AA-C8979C1EC3D7},,,,,,,,,5,,0312806
-43.249619845208656,-22.880470332154236,1723,,0410603,,,Creche Municipal Chico Bento,RUA LEOPOLDO BULHOES800,39,Manguinhos,04,2,,s, no mesmo predio que 0410501,,,1,,,,,,,,,{C31346D4-30B2-415B-A633-CB38ACDD3CBD},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0410603.jpg,1,,410603,CM Chico Bento,4.3,175,04,0410603,Creche Municipal Chico Bento,{01211199-7710-46CE-A053-4B9E260AD8ED},6,0,0,0,0,0,0,0,2,6,0410603
-43.367946112124848,-22.833294220269213,1724,,0625042,,,Escola Municipal Temistócles Dalmácio Pereira,"Estrada Almirante Santiago Dantas, S/Nº",112,Barros Filho,06,1,,s,Próximo ao Conj. Haroldo de Andrade,,1,1,,,,,,90,,,{54364A5E-36CC-4ED2-B92F-48D2300F262A},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/.jpg,,2016-03-31T00:00:00.000Z,625042,EM Temistócles Dalmácio Pereira,6.10,,,,,,,,,,,,,,,,
-43.194951011470401,-22.929564259547217,1725,,0123801,,,Espaço de Desenvolvimento Infantil Heloísa Marinho,,14,Santa Teresa,01,4,,s,,,,1,,,,,,,,,{C41EF331-DF24-4CD3-BBA2-6E84E6FF8C2F},0,2,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0123801.jpg,0,2012-12-31T00:00:00.000Z,123801,EDI Heloísa Marinho,1.11,1592,,0123801,Espaço de Desenvolvimento Infantil Heloísa Marinho,{24883F8D-7080-40E4-BA1A-EF7142B04B60},,,,,,,,,,,0123801
-43.202227627639616,-22.934896612672262,1726,,0123701,,,Centro de Desenvolvimento de Educação Integrada Amália Fernandes Conde,,14,Santa Teresa,01,5,,s,,,,1,,,,,,,,,{C38B2EF4-01E8-4E22-979F-918C57070090},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0123701.jpg,0,,123701,CDEI Amália Fernandes Conde,1.11,1591,,0123701,Espaço de Desenvolvimento  Infantil Amália Fernandes Conde,{EB556A7B-28B9-4DAD-A444-A4CAA2F0D554},,,,,,,,,,,0123701
-43.178694110109625,-22.961381644688004,1727,,0205802,,,Espaço de Desenvolvimento Infantil Porto Rico,"Ladeira Coelho Cintra, 371  ",24,Copacabana,02,4,2541-1247,s,antiga escola porto rico,,,1,,,,,,,,,{8729B3E0-2C67-4411-A63C-20CF2BAB6453},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0205802.jpg,0,,205802,EDI Porto Rico,2.3,1628,02,0205802,Espaço de Desenvolvimento Infantil Porto Rico,{60488E3E-78C2-47B6-B4C0-C8E35A20C72B},,,,,,,,,,,0205802
-43.167882195712814,-22.960596152492105,1730,44626,0205801,,,Espaço de Desenvolvimento Infantil Dona Marcela,"Rua Dr. Vitorino, 2 - Chapéu Mangueira",23,Leme,02,4,,s,,,,1,,,,,,,,,{E9817FD3-2B07-4F18-B6AB-4192D5725285},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0205801.jpg,1,2012-12-31T00:00:00.000Z,205801,EDI Dona Marcela,2.3,1627,,0205801,Espaço de Desenvolvimento Infantil Dona Marcela,{1D4ED803-C264-4E01-93A4-AC1B77774210},,,,,,,,,3,,0205801
-43.164500389205841,-22.954249866162098,1732,,0204803,,,Espaço de Desenvolvimento Infantil Gabriela Mistral,"Pça. Gal. Tibúrcio, 145  ",22,Urca,02,4,2295-1895,s,antiga escola municipal gabriela mistral,,,1,,,,,,,,,{6FAB5993-299E-4CE5-B58B-C60BFD448EC0},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0204803.jpg,0,,204803,EDI Gabriela Mistral,2.1,1617,02,0204803,Espaço de Desenvolvimento Infantil Gabriela Mistral,{B1DA2A81-692F-4259-AAFC-5B597B8D91C8},,,,,,,,,,,0204803
-43.250819541140949,-22.929605811184384,1733,,0209802,,,Espaço de Desenvolvimento Infantil Aníbal Machado,"Rua Ernesto de Souza, 149  ",37,Andarai,02,4,2238-9014,,antiga Escola Municipal Jardim de Infância Aníbal Machado,,,1,,,,,,,,,{5C426319-E396-4E43-A1F4-A70CD9C639E9},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0209802.jpg,0,,209802,EDI Aníbal Machado,2.16,6,02,0209802,Espaço de Desenvolvimento Infantil  Aníbal Machado,{F330AF44-2937-460C-9BA9-030F2B9765CB},,,,,,,,,,,0209802
-43.197200124703876,-22.936759602780011,1736,,0204804,,,Espaço de Desenvolvimento Infantil Sarita Konder,,17,Laranjeiras,02,4,,,"sem desig, informado por Clara SME",,,1,,,,,,30,,,{E76BEA20-0D7C-4EF3-A333-930E2D8AAB3A},0,2,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0204804.jpg,0,2014-12-31T00:00:00.000Z,204804,EDI Sarita Konder,2.2,,,,,,,,,,,,,,,,
-43.203498541855744,-22.961745136383339,1737,,0206801,,,Espaço de Desenvolvimento Infantil Rubem Braga,"Pça. Gal. Alcio Souto, 37  ",27,Lagoa,02,4,2539-5952,s,antiga Escola Municipal Jardim de Infância Rubem Braga,,,1,,,,,,,,,{E1317699-7DAB-46D8-8912-FFECCFE9805F},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0206801.jpg,0,,206801,EDI Rubem Braga,2.6,1658,02,0206801,Espaço de Desenvolvimento Infantil Rubem Braga,{65D9F33E-66B8-4807-99ED-069B6611993B},,,,,,,,,,,0206801
-43.242276765710692,-22.866234845708018,1739,,0430701,,,Centro de Educação de Jovens e Adultos Maré,,157,Maré,04,5,,s,,,,1,,,,,,,,,{B3480ABA-C186-484E-871B-D60E2A81190F},0,1,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0430701.jpg,1,2012-12-31T00:00:00.000Z,430701,CEJA Maré,4.7,489,,0430701,CEJA Maré,{D39C75FB-CE46-41E2-9955-3AC1FCAF1DC1},,,,,,,,,,,0430701
